,id,name,category,proteins,p_value,fdr_rate
1908,GO:0010256,Endomembrane system organization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000025239', '10090.ENSMUSP00000096677', '10090.ENSMUSP00000133851', '10090.ENSMUSP00000025250', '10090.ENSMUSP00000004774', '10090.ENSMUSP00000085632', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000031474', '10090.ENSMUSP00000071770', '10090.ENSMUSP00000137931', '10090.ENSMUSP00000138188', '10090.ENSMUSP00000065337', '10090.ENSMUSP00000097219', '10090.ENSMUSP00000082054', '10090.ENSMUSP00000104511', '10090.ENSMUSP00000022680', '10090.ENSMUSP00000031423', '10090.ENSMUSP00000140438', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000027866', '10090.ENSMUSP00000020420', '10090.ENSMUSP00000140785', '10090.ENSMUSP00000026436', '10090.ENSMUSP00000025482', '10090.ENSMUSP00000022196', '10090.ENSMUSP00000111942', '10090.ENSMUSP00000129719', '10090.ENSMUSP00000138523', '10090.ENSMUSP00000043765', '10090.ENSMUSP00000085986', '10090.ENSMUSP00000090089', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000076624', '10090.ENSMUSP00000051049', '10090.ENSMUSP00000128121', '10090.ENSMUSP00000032888', '10090.ENSMUSP00000127816', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000030010', '10090.ENSMUSP00000113769', '10090.ENSMUSP00000015725', '10090.ENSMUSP00000106534']",1.4022749776223957e-06,3.5122265501692544e-05
1909,MMU-428157,Sphingolipid metabolism,Reactome Pathways,"['10090.ENSMUSP00000136334', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000058363', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000102307', '10090.ENSMUSP00000073764', '10090.ENSMUSP00000033020', '10090.ENSMUSP00000127646', '10090.ENSMUSP00000034000', '10090.ENSMUSP00000113274', '10090.ENSMUSP00000056276', '10090.ENSMUSP00000093830', '10090.ENSMUSP00000091511', '10090.ENSMUSP00000115356', '10090.ENSMUSP00000006914', '10090.ENSMUSP00000088964', '10090.ENSMUSP00000043966']",1.3784164938681976e-06,3.456050483069952e-05
1910,GO:0035295,Tube development,Biological Process (Gene Ontology),"['10090.ENSMUSP00000126108', '10090.ENSMUSP00000025250', '10090.ENSMUSP00000071872', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000034756', '10090.ENSMUSP00000086703', '10090.ENSMUSP00000079041', '10090.ENSMUSP00000012281', '10090.ENSMUSP00000040171', '10090.ENSMUSP00000099904', '10090.ENSMUSP00000023752', '10090.ENSMUSP00000033093', '10090.ENSMUSP00000103015', '10090.ENSMUSP00000093969', '10090.ENSMUSP00000013220', '10090.ENSMUSP00000033313', '10090.ENSMUSP00000009143', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000026459', '10090.ENSMUSP00000031325', '10090.ENSMUSP00000112137', '10090.ENSMUSP00000021550', '10090.ENSMUSP00000036044', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000052648', '10090.ENSMUSP00000000542', '10090.ENSMUSP00000082054', '10090.ENSMUSP00000058840', '10090.ENSMUSP00000029663', '10090.ENSMUSP00000022196', '10090.ENSMUSP00000069114', '10090.ENSMUSP00000026265', '10090.ENSMUSP00000031613', '10090.ENSMUSP00000020157', '10090.ENSMUSP00000032272', '10090.ENSMUSP00000064761', '10090.ENSMUSP00000057989', '10090.ENSMUSP00000029708', '10090.ENSMUSP00000107587', '10090.ENSMUSP00000075242', '10090.ENSMUSP00000071798', '10090.ENSMUSP00000101684', '10090.ENSMUSP00000108371', '10090.ENSMUSP00000017841', '10090.ENSMUSP00000119369', '10090.ENSMUSP00000020243', '10090.ENSMUSP00000034723', '10090.ENSMUSP00000004774', '10090.ENSMUSP00000034000', '10090.ENSMUSP00000035900', '10090.ENSMUSP00000071486', '10090.ENSMUSP00000108455', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000088453', '10090.ENSMUSP00000020161', '10090.ENSMUSP00000002360', '10090.ENSMUSP00000050076', '10090.ENSMUSP00000030280', '10090.ENSMUSP00000053638', '10090.ENSMUSP00000028955', '10090.ENSMUSP00000090850', '10090.ENSMUSP00000109203', '10090.ENSMUSP00000105413', '10090.ENSMUSP00000035121', '10090.ENSMUSP00000101164', '10090.ENSMUSP00000033846', '10090.ENSMUSP00000073720', '10090.ENSMUSP00000088774', '10090.ENSMUSP00000105970', '10090.ENSMUSP00000049258', '10090.ENSMUSP00000122354', '10090.ENSMUSP00000028071', '10090.ENSMUSP00000028836', '10090.ENSMUSP00000137439', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000100045', '10090.ENSMUSP00000084701', '10090.ENSMUSP00000022921', '10090.ENSMUSP00000029842', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000046012', '10090.ENSMUSP00000030121', '10090.ENSMUSP00000077757']",1.3531181176334963e-06,3.396143811339731e-05
1911,GO:0071496,Cellular response to external stimulus,Biological Process (Gene Ontology),"['10090.ENSMUSP00000090637', '10090.ENSMUSP00000119369', '10090.ENSMUSP00000025910', '10090.ENSMUSP00000049258', '10090.ENSMUSP00000032457', '10090.ENSMUSP00000004774', '10090.ENSMUSP00000126999', '10090.ENSMUSP00000070834', '10090.ENSMUSP00000124085', '10090.ENSMUSP00000031766', '10090.ENSMUSP00000083077', '10090.ENSMUSP00000039657', '10090.ENSMUSP00000101718', '10090.ENSMUSP00000055110', '10090.ENSMUSP00000023752', '10090.ENSMUSP00000087686', '10090.ENSMUSP00000002360', '10090.ENSMUSP00000027941', '10090.ENSMUSP00000063714', '10090.ENSMUSP00000027502', '10090.ENSMUSP00000040578', '10090.ENSMUSP00000033136', '10090.ENSMUSP00000105234', '10090.ENSMUSP00000018644', '10090.ENSMUSP00000044769', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000084701', '10090.ENSMUSP00000041104', '10090.ENSMUSP00000020323', '10090.ENSMUSP00000039047', '10090.ENSMUSP00000029842', '10090.ENSMUSP00000031314', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000020107', '10090.ENSMUSP00000075242', '10090.ENSMUSP00000077757', '10090.ENSMUSP00000108371']",1.3375087089903888e-06,3.3604558727960185e-05
1912,GO:0043170,Macromolecule metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000126108', '10090.ENSMUSP00000038321', '10090.ENSMUSP00000046235', '10090.ENSMUSP00000106945', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000030041', '10090.ENSMUSP00000015994', '10090.ENSMUSP00000089157', '10090.ENSMUSP00000079041', '10090.ENSMUSP00000030279', '10090.ENSMUSP00000118312', '10090.ENSMUSP00000006828', '10090.ENSMUSP00000070445', '10090.ENSMUSP00000021277', '10090.ENSMUSP00000033755', '10090.ENSMUSP00000129803', '10090.ENSMUSP00000104091', '10090.ENSMUSP00000097882', '10090.ENSMUSP00000022119', '10090.ENSMUSP00000031072', '10090.ENSMUSP00000025249', '10090.ENSMUSP00000119465', '10090.ENSMUSP00000041293', '10090.ENSMUSP00000025910', '10090.ENSMUSP00000075235', '10090.ENSMUSP00000106163', '10090.ENSMUSP00000082054', '10090.ENSMUSP00000067305', '10090.ENSMUSP00000022458', '10090.ENSMUSP00000051709', '10090.ENSMUSP00000022196', '10090.ENSMUSP00000069114', '10090.ENSMUSP00000042602', '10090.ENSMUSP00000023610', '10090.ENSMUSP00000044831', '10090.ENSMUSP00000063272', '10090.ENSMUSP00000106789', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000080058', '10090.ENSMUSP00000036203', '10090.ENSMUSP00000071798', '10090.ENSMUSP00000108371', '10090.ENSMUSP00000083840', '10090.ENSMUSP00000049116', '10090.ENSMUSP00000035900', '10090.ENSMUSP00000107965', '10090.ENSMUSP00000099953', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000007216', '10090.ENSMUSP00000001520', '10090.ENSMUSP00000050076', '10090.ENSMUSP00000020420', '10090.ENSMUSP00000039757', '10090.ENSMUSP00000066582', '10090.ENSMUSP00000034586', '10090.ENSMUSP00000096912', '10090.ENSMUSP00000002825', '10090.ENSMUSP00000140116', '10090.ENSMUSP00000078712', '10090.ENSMUSP00000001155', '10090.ENSMUSP00000105413', '10090.ENSMUSP00000067953', '10090.ENSMUSP00000069644', '10090.ENSMUSP00000023809', '10090.ENSMUSP00000079124', '10090.ENSMUSP00000036330', '10090.ENSMUSP00000005830', '10090.ENSMUSP00000034934', '10090.ENSMUSP00000130359', '10090.ENSMUSP00000096677', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000122395', '10090.ENSMUSP00000028071', '10090.ENSMUSP00000000544', '10090.ENSMUSP00000113627', '10090.ENSMUSP00000051331', '10090.ENSMUSP00000023611', '10090.ENSMUSP00000090281', '10090.ENSMUSP00000042009', '10090.ENSMUSP00000005824', '10090.ENSMUSP00000066040', '10090.ENSMUSP00000036726', '10090.ENSMUSP00000005406', '10090.ENSMUSP00000052351', '10090.ENSMUSP00000084054', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000040706', '10090.ENSMUSP00000034561', '10090.ENSMUSP00000030813', '10090.ENSMUSP00000022642', '10090.ENSMUSP00000099955', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000104503', '10090.ENSMUSP00000021606', '10090.ENSMUSP00000024031', '10090.ENSMUSP00000078343', '10090.ENSMUSP00000114873', '10090.ENSMUSP00000068532', '10090.ENSMUSP00000048180', '10090.ENSMUSP00000033136', '10090.ENSMUSP00000070958', '10090.ENSMUSP00000029490', '10090.ENSMUSP00000073974', '10090.ENSMUSP00000033313', '10090.ENSMUSP00000099632', '10090.ENSMUSP00000081114', '10090.ENSMUSP00000117686', '10090.ENSMUSP00000112137', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000097770', '10090.ENSMUSP00000107641', '10090.ENSMUSP00000125055', '10090.ENSMUSP00000099987', '10090.ENSMUSP00000052648', '10090.ENSMUSP00000112422', '10090.ENSMUSP00000033920', '10090.ENSMUSP00000058840', '10090.ENSMUSP00000138333', '10090.ENSMUSP00000029663', '10090.ENSMUSP00000118491', '10090.ENSMUSP00000035879', '10090.ENSMUSP00000097336', '10090.ENSMUSP00000111175', '10090.ENSMUSP00000060247', '10090.ENSMUSP00000045272', '10090.ENSMUSP00000108143', '10090.ENSMUSP00000033741', '10090.ENSMUSP00000101684', '10090.ENSMUSP00000021617', '10090.ENSMUSP00000119369', '10090.ENSMUSP00000035551', '10090.ENSMUSP00000129216', '10090.ENSMUSP00000106509', '10090.ENSMUSP00000093962', '10090.ENSMUSP00000061511', '10090.ENSMUSP00000033282', '10090.ENSMUSP00000095498', '10090.ENSMUSP00000058846', '10090.ENSMUSP00000023482', '10090.ENSMUSP00000038387', '10090.ENSMUSP00000024099', '10090.ENSMUSP00000097714', '10090.ENSMUSP00000046658', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000000049', '10090.ENSMUSP00000027512', '10090.ENSMUSP00000047402', '10090.ENSMUSP00000032835', '10090.ENSMUSP00000035043', '10090.ENSMUSP00000124264', '10090.ENSMUSP00000042207', '10090.ENSMUSP00000024829', '10090.ENSMUSP00000089148', '10090.ENSMUSP00000113388', '10090.ENSMUSP00000023343', '10090.ENSMUSP00000035512', '10090.ENSMUSP00000056043', '10090.ENSMUSP00000094420', '10090.ENSMUSP00000128121', '10090.ENSMUSP00000028997', '10090.ENSMUSP00000030121', '10090.ENSMUSP00000022257', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000036881', '10090.ENSMUSP00000040847', '10090.ENSMUSP00000077757', '10090.ENSMUSP00000052056', '10090.ENSMUSP00000002172', '10090.ENSMUSP00000041243', '10090.ENSMUSP00000066515', '10090.ENSMUSP00000034756', '10090.ENSMUSP00000014597', '10090.ENSMUSP00000043462', '10090.ENSMUSP00000040171', '10090.ENSMUSP00000034585', '10090.ENSMUSP00000103015', '10090.ENSMUSP00000109899', '10090.ENSMUSP00000008582', '10090.ENSMUSP00000138362', '10090.ENSMUSP00000034980', '10090.ENSMUSP00000046118', '10090.ENSMUSP00000043918', '10090.ENSMUSP00000032335', '10090.ENSMUSP00000018875', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000023295', '10090.ENSMUSP00000022634', '10090.ENSMUSP00000095976', '10090.ENSMUSP00000095260', '10090.ENSMUSP00000140049', '10090.ENSMUSP00000022640', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000000542', '10090.ENSMUSP00000034260', '10090.ENSMUSP00000125700', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000072967', '10090.ENSMUSP00000016115', '10090.ENSMUSP00000108341', '10090.ENSMUSP00000138112', '10090.ENSMUSP00000032125', '10090.ENSMUSP00000113162', '10090.ENSMUSP00000033826', '10090.ENSMUSP00000065213', '10090.ENSMUSP00000003860', '10090.ENSMUSP00000124565', '10090.ENSMUSP00000033765', '10090.ENSMUSP00000031613', '10090.ENSMUSP00000006570', '10090.ENSMUSP00000108931', '10090.ENSMUSP00000095574', '10090.ENSMUSP00000083426', '10090.ENSMUSP00000057521', '10090.ENSMUSP00000102796', '10090.ENSMUSP00000069466', '10090.ENSMUSP00000097972', '10090.ENSMUSP00000084095', '10090.ENSMUSP00000032457', '10090.ENSMUSP00000070957', '10090.ENSMUSP00000109398', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000086933', '10090.ENSMUSP00000109979', '10090.ENSMUSP00000063839', '10090.ENSMUSP00000022135', '10090.ENSMUSP00000036279', '10090.ENSMUSP00000123563', '10090.ENSMUSP00000006742', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000126377', '10090.ENSMUSP00000098134', '10090.ENSMUSP00000064775', '10090.ENSMUSP00000107890', '10090.ENSMUSP00000033846', '10090.ENSMUSP00000088774', '10090.ENSMUSP00000022693', '10090.ENSMUSP00000017694', '10090.ENSMUSP00000099534', '10090.ENSMUSP00000106846', '10090.ENSMUSP00000023405', '10090.ENSMUSP00000030266', '10090.ENSMUSP00000019944', '10090.ENSMUSP00000140967', '10090.ENSMUSP00000105234', '10090.ENSMUSP00000095901', '10090.ENSMUSP00000029948', '10090.ENSMUSP00000126202', '10090.ENSMUSP00000113769', '10090.ENSMUSP00000030010', '10090.ENSMUSP00000031696', '10090.ENSMUSP00000038489', '10090.ENSMUSP00000025250', '10090.ENSMUSP00000035250', '10090.ENSMUSP00000086948', '10090.ENSMUSP00000032130', '10090.ENSMUSP00000022618', '10090.ENSMUSP00000113807', '10090.ENSMUSP00000041863', '10090.ENSMUSP00000027502', '10090.ENSMUSP00000040578', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000108682', '10090.ENSMUSP00000084823', '10090.ENSMUSP00000104844', '10090.ENSMUSP00000070345', '10090.ENSMUSP00000103028', '10090.ENSMUSP00000033756', '10090.ENSMUSP00000036044', '10090.ENSMUSP00000084905', '10090.ENSMUSP00000034427', '10090.ENSMUSP00000101718', '10090.ENSMUSP00000136259', '10090.ENSMUSP00000135027', '10090.ENSMUSP00000045888', '10090.ENSMUSP00000113413', '10090.ENSMUSP00000022793', '10090.ENSMUSP00000044769', '10090.ENSMUSP00000025408', '10090.ENSMUSP00000064761', '10090.ENSMUSP00000102716', '10090.ENSMUSP00000009392', '10090.ENSMUSP00000050535', '10090.ENSMUSP00000068403', '10090.ENSMUSP00000058363', '10090.ENSMUSP00000002473', '10090.ENSMUSP00000029214', '10090.ENSMUSP00000034591', '10090.ENSMUSP00000011400', '10090.ENSMUSP00000137931', '10090.ENSMUSP00000048244', '10090.ENSMUSP00000119356', '10090.ENSMUSP00000068450', '10090.ENSMUSP00000043580', '10090.ENSMUSP00000031291', '10090.ENSMUSP00000108595', '10090.ENSMUSP00000088453', '10090.ENSMUSP00000104208', '10090.ENSMUSP00000109431', '10090.ENSMUSP00000080242', '10090.ENSMUSP00000123935', '10090.ENSMUSP00000034588', '10090.ENSMUSP00000081312', '10090.ENSMUSP00000026405', '10090.ENSMUSP00000014499', '10090.ENSMUSP00000027393', '10090.ENSMUSP00000109203', '10090.ENSMUSP00000057796', '10090.ENSMUSP00000025561', '10090.ENSMUSP00000067022', '10090.ENSMUSP00000026125', '10090.ENSMUSP00000113928', '10090.ENSMUSP00000028341', '10090.ENSMUSP00000040331', '10090.ENSMUSP00000095866', '10090.ENSMUSP00000073720', '10090.ENSMUSP00000025791', '10090.ENSMUSP00000013949', '10090.ENSMUSP00000047157', '10090.ENSMUSP00000031384', '10090.ENSMUSP00000095964', '10090.ENSMUSP00000072382', '10090.ENSMUSP00000116130', '10090.ENSMUSP00000028836', '10090.ENSMUSP00000058754', '10090.ENSMUSP00000090801', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000033300', '10090.ENSMUSP00000022429', '10090.ENSMUSP00000127995', '10090.ENSMUSP00000040524', '10090.ENSMUSP00000066633', '10090.ENSMUSP00000122895', '10090.ENSMUSP00000069723', '10090.ENSMUSP00000106871', '10090.ENSMUSP00000005964', '10090.ENSMUSP00000028178', '10090.ENSMUSP00000084701', '10090.ENSMUSP00000058256', '10090.ENSMUSP00000022921', '10090.ENSMUSP00000052258', '10090.ENSMUSP00000083393', '10090.ENSMUSP00000055000', '10090.ENSMUSP00000062016', '10090.ENSMUSP00000020004', '10090.ENSMUSP00000022040', '10090.ENSMUSP00000140251', '10090.ENSMUSP00000108205', '10090.ENSMUSP00000099490']",1.3363467868065688e-06,3.3604558727960185e-05
1913,GO:0030104,Water homeostasis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062037', '10090.ENSMUSP00000098405', '10090.ENSMUSP00000093939', '10090.ENSMUSP00000082054', '10090.ENSMUSP00000055110', '10090.ENSMUSP00000004774', '10090.ENSMUSP00000021268', '10090.ENSMUSP00000100045', '10090.ENSMUSP00000035551', '10090.ENSMUSP00000035250', '10090.ENSMUSP00000023752', '10090.ENSMUSP00000078088', '10090.ENSMUSP00000030136', '10090.ENSMUSP00000000329']",1.2946205582008754e-06,3.2594769678869955e-05
1914,GO:0008652,Cellular amino acid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000063548', '10090.ENSMUSP00000033098', '10090.ENSMUSP00000027491', '10090.ENSMUSP00000020957', '10090.ENSMUSP00000011055', '10090.ENSMUSP00000025979', '10090.ENSMUSP00000015941', '10090.ENSMUSP00000099904', '10090.ENSMUSP00000053971', '10090.ENSMUSP00000032402', '10090.ENSMUSP00000124274', '10090.ENSMUSP00000096912', '10090.ENSMUSP00000022858', '10090.ENSMUSP00000031766']",1.2946205582008754e-06,3.2594769678869955e-05
1915,GO:0007190,Activation of adenylate cyclase activity,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000080162', '10090.ENSMUSP00000020706', '10090.ENSMUSP00000023295', '10090.ENSMUSP00000130594', '10090.ENSMUSP00000130530', '10090.ENSMUSP00000067057', '10090.ENSMUSP00000022013', '10090.ENSMUSP00000122073']",1.285622971645029e-06,3.243581129922792e-05
1916,GO:0001836,Release of cytochrome c from mitochondria,Biological Process (Gene Ontology),"['10090.ENSMUSP00000025910', '10090.ENSMUSP00000007803', '10090.ENSMUSP00000002152', '10090.ENSMUSP00000027499', '10090.ENSMUSP00000033093', '10090.ENSMUSP00000004560', '10090.ENSMUSP00000058840', '10090.ENSMUSP00000077757', '10090.ENSMUSP00000108371']",1.285622971645029e-06,3.243581129922792e-05
1917,GO:0034237,Protein kinase a regulatory subunit binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000046129', '10090.ENSMUSP00000096677', '10090.ENSMUSP00000085986', '10090.ENSMUSP00000002699', '10090.ENSMUSP00000055413', '10090.ENSMUSP00000093270', '10090.ENSMUSP00000018572', '10090.ENSMUSP00000027780', '10090.ENSMUSP00000043624']",1.285622971645029e-06,3.243581129922792e-05
1918,GO:0006688,Glycosphingolipid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000046118', '10090.ENSMUSP00000129719', '10090.ENSMUSP00000030585', '10090.ENSMUSP00000084823', '10090.ENSMUSP00000104844', '10090.ENSMUSP00000066515', '10090.ENSMUSP00000106945', '10090.ENSMUSP00000107965', '10090.ENSMUSP00000006914']",1.285622971645029e-06,3.243581129922792e-05
1919,GO:0016701,"Oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",Molecular Function (Gene Ontology),"['10090.ENSMUSP00000034308', '10090.ENSMUSP00000020957', '10090.ENSMUSP00000021268', '10090.ENSMUSP00000035250', '10090.ENSMUSP00000019051', '10090.ENSMUSP00000019068', '10090.ENSMUSP00000021262', '10090.ENSMUSP00000071130', '10090.ENSMUSP00000000329', '10090.ENSMUSP00000026795']",1.271246568024517e-06,3.2207578143765804e-05
1920,GO:0033612,Receptor serine/threonine kinase binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000012281', '10090.ENSMUSP00000126999', '10090.ENSMUSP00000037779', '10090.ENSMUSP00000009143', '10090.ENSMUSP00000028178', '10090.ENSMUSP00000031278', '10090.ENSMUSP00000073720', '10090.ENSMUSP00000032125', '10090.ENSMUSP00000028836', '10090.ENSMUSP00000002457']",1.271246568024517e-06,3.2207578143765804e-05
1921,GO:0009156,Ribonucleoside monophosphate biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000017841', '10090.ENSMUSP00000016105', '10090.ENSMUSP00000099698', '10090.ENSMUSP00000006764', '10090.ENSMUSP00000005829', '10090.ENSMUSP00000023043', '10090.ENSMUSP00000088217', '10090.ENSMUSP00000047665', '10090.ENSMUSP00000027384', '10090.ENSMUSP00000136572']",1.271246568024517e-06,3.2207578143765804e-05
1922,GO:1901661,Quinone metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000013458', '10090.ENSMUSP00000078998', '10090.ENSMUSP00000100045', '10090.ENSMUSP00000073459', '10090.ENSMUSP00000003860', '10090.ENSMUSP00000021635', '10090.ENSMUSP00000021634', '10090.ENSMUSP00000030455', '10090.ENSMUSP00000021630', '10090.ENSMUSP00000040244']",1.271246568024517e-06,3.2207578143765804e-05
1923,GO:0031331,Positive regulation of cellular catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000119369', '10090.ENSMUSP00000070200', '10090.ENSMUSP00000049258', '10090.ENSMUSP00000022634', '10090.ENSMUSP00000032457', '10090.ENSMUSP00000025250', '10090.ENSMUSP00000027512', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000046585', '10090.ENSMUSP00000021606', '10090.ENSMUSP00000015596', '10090.ENSMUSP00000034585', '10090.ENSMUSP00000101718', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000033093', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000042009', '10090.ENSMUSP00000033136', '10090.ENSMUSP00000103791', '10090.ENSMUSP00000004560', '10090.ENSMUSP00000113413', '10090.ENSMUSP00000042207', '10090.ENSMUSP00000064282', '10090.ENSMUSP00000073974', '10090.ENSMUSP00000109502', '10090.ENSMUSP00000034588', '10090.ENSMUSP00000113388', '10090.ENSMUSP00000044769', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000005406', '10090.ENSMUSP00000002091', '10090.ENSMUSP00000097714', '10090.ENSMUSP00000028997', '10090.ENSMUSP00000083393', '10090.ENSMUSP00000031072', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000105970', '10090.ENSMUSP00000113928', '10090.ENSMUSP00000115173', '10090.ENSMUSP00000036203', '10090.ENSMUSP00000022040', '10090.ENSMUSP00000000049', '10090.ENSMUSP00000101684']",1.2673269157891595e-06,3.2207578143765804e-05
1924,GO:0012506,Vesicle membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000083281', '10090.ENSMUSP00000025239', '10090.ENSMUSP00000044838', '10090.ENSMUSP00000133851', '10090.ENSMUSP00000099534', '10090.ENSMUSP00000117346', '10090.ENSMUSP00000004774', '10090.ENSMUSP00000085632', '10090.ENSMUSP00000036044', '10090.ENSMUSP00000034591', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000109305', '10090.ENSMUSP00000127611', '10090.ENSMUSP00000023007', '10090.ENSMUSP00000020500', '10090.ENSMUSP00000082054', '10090.ENSMUSP00000007216', '10090.ENSMUSP00000031423', '10090.ENSMUSP00000023752', '10090.ENSMUSP00000106709', '10090.ENSMUSP00000128446', '10090.ENSMUSP00000069482', '10090.ENSMUSP00000030865', '10090.ENSMUSP00000030136', '10090.ENSMUSP00000075082', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000042875', '10090.ENSMUSP00000023754', '10090.ENSMUSP00000022196', '10090.ENSMUSP00000043996', '10090.ENSMUSP00000111093', '10090.ENSMUSP00000042215', '10090.ENSMUSP00000009234', '10090.ENSMUSP00000127842', '10090.ENSMUSP00000036778', '10090.ENSMUSP00000003345', '10090.ENSMUSP00000018625', '10090.ENSMUSP00000003038', '10090.ENSMUSP00000025357', '10090.ENSMUSP00000098405', '10090.ENSMUSP00000045285', '10090.ENSMUSP00000090844', '10090.ENSMUSP00000080739', '10090.ENSMUSP00000021554', '10090.ENSMUSP00000007803', '10090.ENSMUSP00000025561', '10090.ENSMUSP00000127816', '10090.ENSMUSP00000034607', '10090.ENSMUSP00000125268', '10090.ENSMUSP00000107913', '10090.ENSMUSP00000003117', '10090.ENSMUSP00000018875', '10090.ENSMUSP00000101684']",1.2600184647192788e-06,3.209130273157531e-05
1925,GO:0061458,Reproductive system development,Biological Process (Gene Ontology),"['10090.ENSMUSP00000017841', '10090.ENSMUSP00000023583', '10090.ENSMUSP00000046129', '10090.ENSMUSP00000122354', '10090.ENSMUSP00000126999', '10090.ENSMUSP00000011400', '10090.ENSMUSP00000099810', '10090.ENSMUSP00000106163', '10090.ENSMUSP00000140049', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000052648', '10090.ENSMUSP00000059159', '10090.ENSMUSP00000012281', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000104208', '10090.ENSMUSP00000024049', '10090.ENSMUSP00000067305', '10090.ENSMUSP00000033093', '10090.ENSMUSP00000050076', '10090.ENSMUSP00000138333', '10090.ENSMUSP00000067057', '10090.ENSMUSP00000113388', '10090.ENSMUSP00000023610', '10090.ENSMUSP00000027499', '10090.ENSMUSP00000009143', '10090.ENSMUSP00000124565', '10090.ENSMUSP00000035512', '10090.ENSMUSP00000081312', '10090.ENSMUSP00000041006', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000084701', '10090.ENSMUSP00000029948', '10090.ENSMUSP00000022921', '10090.ENSMUSP00000085695', '10090.ENSMUSP00000043153', '10090.ENSMUSP00000084054', '10090.ENSMUSP00000109203', '10090.ENSMUSP00000025561', '10090.ENSMUSP00000022806', '10090.ENSMUSP00000112137', '10090.ENSMUSP00000007803', '10090.ENSMUSP00000009392', '10090.ENSMUSP00000016902', '10090.ENSMUSP00000023809', '10090.ENSMUSP00000095866', '10090.ENSMUSP00000073720', '10090.ENSMUSP00000140251', '10090.ENSMUSP00000025791', '10090.ENSMUSP00000077757', '10090.ENSMUSP00000105970', '10090.ENSMUSP00000108371']",1.2373038467570194e-06,3.154602740096747e-05
